posCode,posName,date,avgTemp,lowTemp,lowTempTime,highTemp,highTempTime
146,전주,2022-01-31,-0.2,-6.5,702,5.7,1523
146,전주,2022-02-01,0.9,-0.3,1016,3.1,1330
146,전주,2022-02-02,0.3,-2.3,2328,4.1,1314
146,전주,2022-02-03,-0.5,-4.6,731,4.4,1440
146,전주,2022-02-04,-2,-4.3,504,2.9,1439
146,전주,2022-02-05,-3.7,-6.6,602,0.1,1406
146,전주,2022-02-06,-2.1,-6.9,718,2.6,1527
146,전주,2022-02-07,-1.4,-5.8,642,2.4,1323
146,전주,2022-02-08,0.4,-4.8,643,6.6,1409
146,전주,2022-02-09,1.7,-4.5,659,8.3,1438
146,전주,2022-02-10,3.3,-0.1,612,8.8,1519
146,전주,2022-02-11,3.3,-3.5,659,10.6,1501
146,전주,2022-02-12,5,-1.1,733,12.6,1411
146,전주,2022-02-13,6.1,1.1,349,12.1,1526
146,전주,2022-02-14,4.2,-0.7,620,11.7,1350
146,전주,2022-02-15,-1.6,-4.9,2338,1.8,1306
146,전주,2022-02-16,-4.4,-6.3,2336,0.1,1431
146,전주,2022-02-17,-4.5,-8.8,713,1,1442
146,전주,2022-02-18,0.3,-8.3,605,7.6,1529
146,전주,2022-02-19,1.2,-2.8,2353,5.5,1240
146,전주,2022-02-20,-3,-6.3,631,1.6,1423
146,전주,2022-02-21,-0.2,-6.1,650,5.7,1333
146,전주,2022-02-22,-1.3,-5.2,730,3.5,1502
146,전주,2022-02-23,-3.3,-6.6,512,1.9,1517
146,전주,2022-02-24,-1.3,-7.4,448,5.2,1437
146,전주,2022-02-25,2.7,-4.6,517,10.4,1410
146,전주,2022-02-26,6.3,0.2,547,13.2,1410
146,전주,2022-02-27,4.7,-0.9,741,10.9,1406
146,전주,2022-02-28,7,-0.6,649,15,1420
146,전주,2022-03-01,6.3,1.3,2324,10.6,1222
146,전주,2022-03-02,3.2,-2.2,700,9,1504
146,전주,2022-03-03,6.2,-0.1,545,13.7,1504
146,전주,2022-03-04,10.1,2.5,110,17.5,1347
146,전주,2022-03-05,3.9,-0.4,2347,9.1,1
146,전주,2022-03-06,1.7,-2.9,547,7.8,1355
146,전주,2022-03-07,3.3,-2,627,10.9,1554
146,전주,2022-03-08,6,-1.8,625,13.8,1554
146,전주,2022-03-09,7.7,0.7,711,16.9,1428
146,전주,2022-03-10,10.5,2.4,442,18.3,1454
146,전주,2022-03-11,13.4,6.5,510,20.5,1345
146,전주,2022-03-12,16.4,9.7,336,22.2,1359
146,전주,2022-03-13,14.8,11.7,2355,18.4,504
146,전주,2022-03-14,10.8,5.3,2400,17.2,1226
146,전주,2022-03-15,8.9,4.3,647,15.4,1423
146,전주,2022-03-16,11.7,4.4,700,19.9,1537
146,전주,2022-03-17,10.6,7.7,2340,13,1140
146,전주,2022-03-18,7.9,6.9,348,11,1307
146,전주,2022-03-19,4.8,3.1,1116,7,105
146,전주,2022-03-20,4.5,1.7,422,9.4,1502
146,전주,2022-03-21,6,0.3,715,12.7,1340
146,전주,2022-03-22,7,2.4,636,13.4,1548
146,전주,2022-03-23,5.9,2.9,213,10.2,1258
146,전주,2022-03-24,9.3,1.6,345,16.4,1523
146,전주,2022-03-25,14.5,7.8,404,19.2,1328
146,전주,2022-03-26,10.6,6.7,2356,16.7,35
146,전주,2022-03-27,8.2,3.4,633,15.6,1204
146,전주,2022-03-28,7.8,0.8,509,15.6,1450
146,전주,2022-03-29,11,3.5,445,18.7,1528
146,전주,2022-03-30,12.7,6.3,431,20.4,1315
146,전주,2022-03-31,9.2,7,2256,13.9,1310
152,울산,2021-04-01,13.4,10.2,245,16.8,1108
152,울산,2021-04-02,13.9,11.9,2359,18.4,1558
152,울산,2021-04-03,14.7,10.6,318,19.8,1139
152,울산,2021-04-04,9.9,8.2,2355,13.4,1
152,울산,2021-04-05,10.1,5.2,611,14.7,1428
152,울산,2021-04-06,11.8,4.5,545,19.1,1330
152,울산,2021-04-07,14.7,11.4,309,19.2,1151
152,울산,2021-04-08,12.9,9.8,230,18.1,1059
152,울산,2021-04-09,9,6.6,510,13.8,909
152,울산,2021-04-10,8.9,3.1,625,14.1,1335
152,울산,2021-04-11,12.1,4.8,531,18.8,1552
152,울산,2021-04-12,13.2,9.6,109,15.8,2242
152,울산,2021-04-13,16.9,10.1,2400,21,1440
152,울산,2021-04-14,10.4,6.5,610,16.8,1617
152,울산,2021-04-15,11.3,5.7,215,16.6,1243
152,울산,2021-04-16,14.4,6.3,501,21.1,1455
152,울산,2021-04-17,13.9,9.2,2144,19.3,1159
152,울산,2021-04-18,11.8,7.3,222,17.2,1514
152,울산,2021-04-19,17.1,9.5,455,23.6,1508
152,울산,2021-04-20,17.5,12.5,618,25.2,1220
152,울산,2021-04-21,17.3,10.3,517,25.7,1407
152,울산,2021-04-22,18.2,12.7,449,25.4,1252
152,울산,2021-04-23,15.4,13,2351,18.5,1040
152,울산,2021-04-24,14.7,11.4,2341,18.4,1203
152,울산,2021-04-25,13.4,10.4,2342,17,1245
152,울산,2021-04-26,11.9,6.4,432,17.1,1330
152,울산,2021-04-27,14.9,7.6,531,19.5,1122
152,울산,2021-04-28,18.5,14.4,545,23.9,1234
152,울산,2021-04-29,15.7,12.7,2400,20.3,1256
152,울산,2021-04-30,16.8,12.2,9,22.8,1454
152,울산,2021-05-01,12.2,9.7,533,15.2,1200
152,울산,2021-05-02,12.5,8.3,545,17.7,1340
152,울산,2021-05-03,15.5,7.2,517,23.4,1519
152,울산,2021-05-04,17.2,12,336,20.8,1150
152,울산,2021-05-05,18.7,13.1,2359,24.2,1342
152,울산,2021-05-06,16.8,8.7,529,22.3,1200
152,울산,2021-05-07,18.9,14.8,2343,23.7,1437
152,울산,2021-05-08,18.1,8.7,456,24.1,1251
152,울산,2021-05-09,18.9,13.1,510,24.8,1626
152,울산,2021-05-10,15.3,13,2056,18.1,1418
152,울산,2021-05-11,15.3,13.4,55,18.7,1321
152,울산,2021-05-12,16.4,13.6,2259,21,1350
152,울산,2021-05-13,18.3,12.7,215,25.6,1319
152,울산,2021-05-14,19.4,13.9,307,25,1110
152,울산,2021-05-15,18.9,17,307,21.3,1709
152,울산,2021-05-16,19.4,13.7,2350,23.7,1152
152,울산,2021-05-17,14.4,13.2,222,16.2,1418
152,울산,2021-05-18,16,13.9,11,18.6,1652
152,울산,2021-05-19,20.3,14.6,137,26.5,1203
152,울산,2021-05-20,16.1,14.7,2343,18.1,3
152,울산,2021-05-21,17.4,14.6,43,22.1,1237
152,울산,2021-05-22,19.8,13.1,457,24.5,1223
152,울산,2021-05-23,23.7,16.3,511,30.5,1453
152,울산,2021-05-24,19.6,17.4,2030,24.2,1403
152,울산,2021-05-25,19,13.9,500,24.3,1347
152,울산,2021-05-26,18.3,12.1,305,23.7,1426
152,울산,2021-05-27,19.1,14.9,445,24.4,1640
152,울산,2021-05-28,17.5,12.1,444,26,1303
152,울산,2021-05-29,19.3,12.1,456,25.9,1547
152,울산,2021-05-30,19.2,14.3,529,24.1,1305
152,울산,2021-05-31,19,15.2,110,25.1,1337
152,울산,2021-06-01,20.3,14.1,427,25.8,1433
152,울산,2021-06-02,20.9,17.5,253,26.3,1107
152,울산,2021-06-03,18.7,16.2,521,20.1,901
152,울산,2021-06-04,21.1,16.5,606,26.2,1501
152,울산,2021-06-05,22.2,15,353,28.8,1349
152,울산,2021-06-06,23.2,17.2,505,28.2,1347
152,울산,2021-06-07,24.2,18.3,523,29.8,1133
152,울산,2021-06-08,24.2,20.3,2321,29,1030
152,울산,2021-06-09,22.6,18.5,419,28.4,1330
152,울산,2021-06-10,22.3,16.9,514,27.6,1155
152,울산,2021-06-11,20.7,19.8,1116,23.7,7
152,울산,2021-06-12,21.2,20.3,59,22.7,1229
152,울산,2021-06-13,22.9,20.6,59,27.3,1340
152,울산,2021-06-14,21.8,19.8,527,25.6,949
152,울산,2021-06-15,20.6,18.2,2345,22.3,1046
152,울산,2021-06-16,19,18,215,20,1610
152,울산,2021-06-17,18.7,16.8,523,20.8,1558
152,울산,2021-06-18,21.1,17.9,445,25.8,1348
152,울산,2021-06-19,23,19.4,400,27.5,1537
152,울산,2021-06-20,23.1,17.4,458,28.4,1708
152,울산,2021-06-21,22.1,18.5,2323,29.3,1220
152,울산,2021-06-22,19.7,16.7,401,23.2,1416
152,울산,2021-06-23,19.5,17,538,22,1228
152,울산,2021-06-24,21,17.7,505,25.4,1301
152,울산,2021-06-25,22.3,18.2,453,26.8,1138
152,울산,2021-06-26,22.4,19.8,427,27.8,1413
152,울산,2021-06-27,22.7,17.7,528,26.7,1049
152,울산,2021-06-28,23,20.7,517,26.4,1219
152,울산,2021-06-29,22.7,19.7,519,26.1,1353
152,울산,2021-06-30,22.7,20.1,2331,27,1352
152,울산,2021-07-01,23,19.2,303,27.6,1304
152,울산,2021-07-02,22.5,19.8,423,24.9,1533
152,울산,2021-07-03,22.2,21.3,1614,23.4,1047
152,울산,2021-07-04,26.5,21.7,4,31.4,1334
152,울산,2021-07-05,23.5,21.5,2156,26.6,1343
152,울산,2021-07-06,23.7,22.1,1235,24.7,935
152,울산,2021-07-07,23.5,22.1,2345,25.7,813
152,울산,2021-07-08,23.2,21.8,211,27.1,1152
152,울산,2021-07-09,22.8,21.8,325,25,1312
152,울산,2021-07-10,25,21.3,2140,30.2,1328
152,울산,2021-07-11,26.6,21.3,140,32.3,1538
152,울산,2021-07-12,27.6,23.3,334,32.7,1226
152,울산,2021-07-13,28.1,24.3,409,32.7,1500
152,울산,2021-07-14,28.3,24.1,503,32.6,1347
152,울산,2021-07-15,26.8,24.3,519,31.1,1237
152,울산,2021-07-16,26,22.9,534,29.4,1304
152,울산,2021-07-17,25.5,23.5,353,28.7,1709
152,울산,2021-07-18,26.2,23.1,525,30.1,1444
152,울산,2021-07-19,26.5,23.3,534,30.1,1723
152,울산,2021-07-20,27.8,24.8,519,32.1,1242
152,울산,2021-07-21,26.9,22.9,420,30.2,1247
152,울산,2021-07-22,26.8,25,404,30.1,1239
152,울산,2021-07-23,26.5,24,436,30,1153
152,울산,2021-07-24,26.8,23.7,441,30.5,1512
152,울산,2021-07-25,27.1,24.3,359,31.1,1330
152,울산,2021-07-26,27.4,23.8,535,31.9,1437
152,울산,2021-07-27,26.8,23,521,31,1212
152,울산,2021-07-28,26.8,23.2,446,31.3,1131
152,울산,2021-07-29,27.3,23,234,32.4,1408
152,울산,2021-07-30,28.6,23.8,533,34.2,1531
152,울산,2021-07-31,28.1,23.5,431,33.3,1138
152,울산,2021-08-01,27.8,24.8,508,33.2,1240
152,울산,2021-08-02,27.8,25.1,1240,32.4,1536
152,울산,2021-08-03,26.8,23.8,502,31.4,1313
152,울산,2021-08-04,28.4,23.7,534,33.3,1204
152,울산,2021-08-05,29.1,24.2,516,33.5,1220
152,울산,2021-08-06,28.9,24.6,531,33.5,1441
152,울산,2021-08-07,29,25.6,139,33.7,1149
152,울산,2021-08-08,24.5,22.6,2135,28.4,1106
152,울산,2021-08-09,24.8,21.9,2252,30.1,1348
152,울산,2021-08-10,23.9,21.6,620,27.8,1228
152,울산,2021-08-11,24.9,22.2,2337,30.2,1340
152,울산,2021-08-12,24.8,20.7,352,29.7,1037
152,울산,2021-08-13,24.7,23,617,27.2,1352
152,울산,2021-08-14,23.3,22,733,26.2,1651
152,울산,2021-08-15,23,21.6,541,25.9,1049
152,울산,2021-08-16,23.6,21,451,26.9,1428
152,울산,2021-08-17,22.4,21.2,1009,23.6,1541
152,울산,2021-08-18,22.9,21.2,117,24.9,1455
152,울산,2021-08-19,23.4,21.5,2250,26,1516
152,울산,2021-08-20,24,19.9,506,28.1,1545
152,울산,2021-08-21,23.5,21.2,1537,24.8,547
152,울산,2021-08-22,26.4,22.7,604,31,1523
152,울산,2021-08-23,23.6,21.5,2033,26.5,1151
152,울산,2021-08-24,26,23.4,1,28.5,1549
152,울산,2021-08-25,25.2,23.7,2334,26.6,1144
152,울산,2021-08-26,27.4,23.3,354,32.5,1347
152,울산,2021-08-27,25.5,21.5,530,31.5,1423
152,울산,2021-08-28,25.4,21.9,346,30.7,1340
152,울산,2021-08-29,24.7,22.7,301,28.7,1141
152,울산,2021-08-30,25.1,22.4,618,29.5,1439
152,울산,2021-08-31,23.9,21.8,2354,28.4,1256
152,울산,2021-09-01,22.2,20.3,1933,28.1,1405
152,울산,2021-09-02,21.1,19.5,2223,23.7,1236
152,울산,2021-09-03,20.6,19.4,153,22.7,1436
152,울산,2021-09-04,21.9,19,608,25.2,1447
152,울산,2021-09-05,22.3,20.3,237,25.3,1112
152,울산,2021-09-06,22.6,20.5,235,25.3,1341
152,울산,2021-09-07,24,20.4,515,27.8,1357
152,울산,2021-09-08,23.4,21.3,2157,27.1,1339
152,울산,2021-09-09,23,19,533,27.7,1445
152,울산,2021-09-10,22.5,20.3,430,26.1,1533
152,울산,2021-09-11,23.8,19.2,402,29.3,1213
152,울산,2021-09-12,23.5,19.3,403,28.5,1235
152,울산,2021-09-13,22.9,21.2,2327,24.8,1437
152,울산,2021-09-14,21.9,20.5,1551,22.6,335
152,울산,2021-09-15,22.3,21.1,2357,24.9,1126
152,울산,2021-09-16,22.6,20,409,24.8,1147
152,울산,2021-09-17,20.1,18.6,1540,22,1
152,울산,2021-09-18,21.9,18.7,619,25.7,1441
152,울산,2021-09-19,21.6,19.5,230,25.2,1238
152,울산,2021-09-20,21.5,18.9,224,25.6,1403
152,울산,2021-09-21,23.5,20.5,2310,25.6,859
152,울산,2021-09-22,23.3,18.6,458,27.7,1235
152,울산,2021-09-23,21.7,17.8,517,26.5,1410
152,울산,2021-09-24,20.2,16.5,347,24.2,1044
152,울산,2021-09-25,21.7,20,1,23.9,1141
152,울산,2021-09-26,21.2,19.8,2031,24.5,1320
152,울산,2021-09-27,20.4,18.2,547,23.7,1341
152,울산,2021-09-28,21.4,18.3,236,25,1405
152,울산,2021-09-29,23.5,19.8,459,28.4,1148
152,울산,2021-09-30,21.3,18.6,2348,25.4,1503
152,울산,2021-10-01,20.7,16.5,628,25.9,1213
152,울산,2021-10-02,22.1,17.4,615,28.2,1448
152,울산,2021-10-03,22.1,17.1,456,27.9,1258
152,울산,2021-10-04,24.5,18.5,120,29.1,1332
152,울산,2021-10-05,24.2,19.5,645,30.5,1508
152,울산,2021-10-06,21.5,19.1,2358,25.3,1120
152,울산,2021-10-07,22.4,18.1,447,27.5,1316
152,울산,2021-10-08,20.8,20.1,2104,22.1,901
152,울산,2021-10-09,22.7,20.4,459,26.1,1505
152,울산,2021-10-10,24.5,18.3,546,29.6,1358
152,울산,2021-10-11,19,16.2,1747,25.2,1
152,울산,2021-10-12,16.9,16,738,17.8,1
152,울산,2021-10-13,18.4,16,48,20.9,1501
152,울산,2021-10-14,20,15.3,439,25.1,1230
152,울산,2021-10-15,19.5,16.9,630,25,1233
152,울산,2021-10-16,14.1,9.3,2356,18.4,34
152,울산,2021-10-17,8.4,4.1,654,13.9,1559
152,울산,2021-10-18,11.2,5.4,636,18.3,1527
152,울산,2021-10-19,12.4,7.8,142,18.5,1327
152,울산,2021-10-20,11.3,6.6,535,17.1,1218
152,울산,2021-10-21,11.4,8.5,425,14.4,1411
152,울산,2021-10-22,12,8.3,628,17.3,1437
152,울산,2021-10-23,12.8,9,333,18.7,1242
152,울산,2021-10-24,13.3,7.6,657,20.4,1351
152,울산,2021-10-25,14.2,9,643,20.4,1253
152,울산,2021-10-26,13.8,9.5,547,19.9,1453
152,울산,2021-10-27,15.6,10.4,31,21.4,1402
152,울산,2021-10-28,14.9,8.9,401,20.5,1339
152,울산,2021-10-29,15.6,14,520,18.3,1422
152,울산,2021-10-30,14.1,10.1,503,19.2,1431
152,울산,2021-10-31,14.5,8.6,702,21.5,1420
152,울산,2021-11-01,15.1,10.3,313,21,1321
152,울산,2021-11-02,13.1,9.2,618,17.9,1415
152,울산,2021-11-03,13.5,8.6,632,19.7,1450
152,울산,2021-11-04,14,10,548,20.5,1449
152,울산,2021-11-05,14.3,7.4,634,19.8,1153
152,울산,2021-11-06,15.1,10.6,259,19.6,1327
152,울산,2021-11-07,16.8,13.1,424,19.9,1359
152,울산,2021-11-08,13.8,7,2244,21,1003
152,울산,2021-11-09,9.1,4.3,636,13.8,1249
152,울산,2021-11-10,9.3,6.6,739,12.9,1448
152,울산,2021-11-11,8.9,5,2348,13.8,1236
152,울산,2021-11-12,7.8,3.7,311,11.6,1313
152,울산,2021-11-13,9.7,3.7,713,15.8,1501
152,울산,2021-11-14,11.3,4.7,522,18,1421
152,울산,2021-11-15,10.9,5.4,732,17.9,1334
152,울산,2021-11-16,11.4,6.7,237,17.3,1448
152,울산,2021-11-17,10.6,5.7,424,17,1357
152,울산,2021-11-18,12.1,6,643,18.4,1548
152,울산,2021-11-19,12.6,5.8,523,19.3,1327
152,울산,2021-11-20,14.2,10.4,709,19.7,1412
152,울산,2021-11-21,14,9.1,434,19.1,1339
152,울산,2021-11-22,9,2.6,2358,16,142
152,울산,2021-11-23,5.2,1.4,424,9.5,1449
152,울산,2021-11-24,8,3.6,642,13.1,1444
152,울산,2021-11-25,10.8,4.2,149,16.5,1421
152,울산,2021-11-26,8.2,5.6,434,12.5,1357
152,울산,2021-11-27,6.6,3.4,638,12,1409
152,울산,2021-11-28,7.6,1.4,701,14.5,1328
152,울산,2021-11-29,9.6,2.4,721,17.8,1338
152,울산,2021-11-30,9.5,6,334,13,1055
152,울산,2021-12-01,2.8,-1.3,2400,6.2,1
152,울산,2021-12-02,3.1,-2.1,255,8.6,1456
152,울산,2021-12-03,6.7,2.1,35,11,1305
152,울산,2021-12-04,4.7,1.3,606,9.2,1450
152,울산,2021-12-05,6.5,0.5,621,13.3,1421
152,울산,2021-12-06,9,2.7,714,15.3,1503
152,울산,2021-12-07,10.2,6.4,733,14.7,1352
152,울산,2021-12-08,9.2,5.8,2331,13.1,1348
152,울산,2021-12-09,9.8,5.4,152,14.7,1210
152,울산,2021-12-10,10.9,5.6,655,16.6,1252
152,울산,2021-12-11,10.4,7.2,700,15.5,1528
152,울산,2021-12-12,7.6,0.6,2400,11.6,1441
152,울산,2021-12-13,1.1,-2.9,724,7.2,1436
152,울산,2021-12-14,4.1,-1.8,422,9.4,1340
152,울산,2021-12-15,8.3,0.8,704,15.4,1402
152,울산,2021-12-16,7.5,4.2,325,10,1558
152,울산,2021-12-17,1.6,-5.2,2333,8.7,218
152,울산,2021-12-18,-2.8,-8.2,516,2.2,1558
152,울산,2021-12-19,2.1,-2.8,25,6,1445
152,울산,2021-12-20,6,-1.8,59,12.1,1318
152,울산,2021-12-21,9,3.3,531,15.3,1436
152,울산,2021-12-22,7.1,2.8,2352,12.6,1405
152,울산,2021-12-23,7,2.8,110,12.2,1401
152,울산,2021-12-24,6.9,3.1,234,10.9,1207
152,울산,2021-12-25,-2.7,-7.1,2330,4.1,1
152,울산,2021-12-26,-5.9,-8.9,618,-2.4,1508
152,울산,2021-12-27,-1.7,-7.4,344,2.5,2227
152,울산,2021-12-28,3.2,-1.4,515,9.4,1345
152,울산,2021-12-29,4.8,-1.1,242,11.3,1254
152,울산,2021-12-30,1.8,-0.8,2355,5.1,1517
152,울산,2021-12-31,-1.5,-3.9,721,2.6,1431
152,울산,2022-01-01,-0.6,-6.3,559,5.9,1551
152,울산,2022-01-02,3.4,-2.3,809,9.7,1244
152,울산,2022-01-03,2.8,-1.3,535,9.3,1356
152,울산,2022-01-04,3.1,-1.1,631,8,1435
152,울산,2022-01-05,3.5,-0.7,645,8.1,1246
152,울산,2022-01-06,4.7,1.1,2356,9.7,1436
152,울산,2022-01-07,3.9,-0.8,653,10.8,1437
152,울산,2022-01-08,4.6,-0.1,538,11.5,1423
152,울산,2022-01-09,5.5,1.4,732,9.8,1527
152,울산,2022-01-10,6.2,2.4,810,11.8,1427
152,울산,2022-01-11,0.2,-5.2,2351,5.5,4
152,울산,2022-01-12,-1.9,-6.2,630,3.2,1540
152,울산,2022-01-13,-1.9,-4.6,652,1.2,1532
152,울산,2022-01-14,-2.1,-7.8,635,3.9,1528
152,울산,2022-01-15,2.8,-3.1,149,9.6,1446
152,울산,2022-01-16,3,-1.5,2349,10.2,1357
152,울산,2022-01-17,0.5,-3.6,735,4.8,1514
152,울산,2022-01-18,-1.8,-6.2,607,3.1,1436
152,울산,2022-01-19,0.9,-4.2,636,6.9,1533
152,울산,2022-01-20,-0.1,-4.2,758,6,1400
152,울산,2022-01-21,2.2,-2.4,121,8.3,1411
152,울산,2022-01-22,4.6,-1.7,602,11.6,1446
152,울산,2022-01-23,7.2,3.2,438,12.5,1242
152,울산,2022-01-24,5.2,2.8,2351,7.1,119
152,울산,2022-01-25,5.9,2.3,425,8.9,1523
152,울산,2022-01-26,4.7,1.7,710,9,1449
152,울산,2022-01-27,4.7,0.8,754,10.1,1506
152,울산,2022-01-28,3.4,-0.6,601,8.4,1453
152,울산,2022-01-29,2.1,-0.4,509,7.2,1449
152,울산,2022-01-30,1.7,-1.8,750,7,1502
152,울산,2022-01-31,2,-2.8,535,9.1,1441
152,울산,2022-02-01,2.3,-2.3,25,7.1,1332
152,울산,2022-02-02,1.2,-1.8,508,5.1,1631
152,울산,2022-02-03,1.6,-1.2,252,6.1,1447
152,울산,2022-02-04,0.6,-2.9,535,5.5,1500
152,울산,2022-02-05,-2,-4.8,722,1,1510
152,울산,2022-02-06,-0.5,-4.9,554,4.8,1511
152,울산,2022-02-07,1.3,-3.6,737,6.8,1401
152,울산,2022-02-08,2.7,-1.6,730,8.1,1536
152,울산,2022-02-09,4.2,-0.7,427,9.7,1350
152,울산,2022-02-10,6.3,3.6,425,11.6,1444
152,울산,2022-02-11,5.2,0.7,640,11.8,1432
152,울산,2022-02-12,6.7,1.3,220,11.9,1224
152,울산,2022-02-13,6.4,3.1,157,10.2,1214
152,울산,2022-02-14,7.6,4.3,409,12.1,1347
152,울산,2022-02-15,1.9,-2.8,2358,7.2,8
152,울산,2022-02-16,-2.6,-5.3,2354,2.1,1346
152,울산,2022-02-17,-3.6,-7.8,634,0.7,1611
152,울산,2022-02-18,1.7,-4.9,555,8,1311
152,울산,2022-02-19,4,1,2356,7.6,1133
152,울산,2022-02-20,-1.4,-4.7,708,2.4,1538
152,울산,2022-02-21,0.9,-4.9,539,6.9,1425
152,울산,2022-02-22,0.2,-2.5,637,4.3,1545
152,울산,2022-02-23,-1,-4.3,732,3.7,1537
152,울산,2022-02-24,1,-6.6,709,7.7,1459
152,울산,2022-02-25,5.6,-0.3,502,11.6,1604
152,울산,2022-02-26,7.8,-0.9,631,13.8,1324
152,울산,2022-02-27,7.3,2.9,658,12.7,1520
152,울산,2022-02-28,9,1.8,626,14.9,1511
152,울산,2022-03-01,11.3,7.2,123,16.9,1552
152,울산,2022-03-02,7,1.1,640,12.9,1500
152,울산,2022-03-03,8.2,2.5,706,14.5,1518
152,울산,2022-03-04,9.8,1.7,351,16.6,1345
152,울산,2022-03-05,8.4,2.7,2340,12,1
152,울산,2022-03-06,3.8,0,602,10.1,1453
152,울산,2022-03-07,5.6,0.3,528,10.3,1319
152,울산,2022-03-08,8.4,0.8,700,14.5,1313
152,울산,2022-03-09,9.4,3.6,323,14.9,1158
152,울산,2022-03-10,11.4,3.5,641,19.3,1407
152,울산,2022-03-11,13.7,6.7,546,20.7,1244
152,울산,2022-03-12,14.3,9.5,553,18.1,1246
152,울산,2022-03-13,15.1,9.5,2347,18.2,1006
152,울산,2022-03-14,10.8,9.1,720,12.8,1927
152,울산,2022-03-15,10.3,5.8,624,16.3,1318
152,울산,2022-03-16,13.1,6.3,503,21.6,1315
152,울산,2022-03-17,9.2,7.7,2010,11.8,108
152,울산,2022-03-18,6.4,4.5,2226,8.1,10
152,울산,2022-03-19,4.5,3.3,2351,6.9,1610
152,울산,2022-03-20,6.4,2.4,217,10,1534
152,울산,2022-03-21,8,3.1,711,12.2,1221
152,울산,2022-03-22,8,5.7,2309,12.8,1142
152,울산,2022-03-23,7.6,2.8,643,12.8,1442
152,울산,2022-03-24,10.3,3.7,635,16.9,1320
152,울산,2022-03-25,13.6,6.5,533,19.8,1339
152,울산,2022-03-26,15.6,10.9,2357,22.6,1436
152,울산,2022-03-27,13.9,8.6,2358,20.6,1556
152,울산,2022-03-28,8.2,4.8,545,11.4,957
152,울산,2022-03-29,10,3.4,530,16.7,1250
152,울산,2022-03-30,14,6.6,630,20.6,1409
152,울산,2022-03-31,9.7,7.7,2328,11.9,2
155,창원,2021-04-01,14.5,8.8,635,19.6,1143
155,창원,2021-04-02,15.8,12.7,501,21.1,1349
155,창원,2021-04-03,15.4,13.8,323,18.7,929
155,창원,2021-04-04,11.3,8.7,2343,17.1,16
155,창원,2021-04-05,10.7,5.4,629,16.4,1455
155,창원,2021-04-06,11.8,4.6,626,20.6,1549
155,창원,2021-04-07,14.7,10.6,336,22.3,1325
155,창원,2021-04-08,13.4,9,611,20.7,1224
155,창원,2021-04-09,10.8,7.5,455,16.8,1122
155,창원,2021-04-10,9.6,4.2,547,15.8,1238
155,창원,2021-04-11,12.3,5.6,500,18.7,1357
155,창원,2021-04-12,12.5,10,158,15.1,2239
155,창원,2021-04-13,15.7,9.3,2347,20.2,1423
155,창원,2021-04-14,10.3,5.3,622,16.6,1558
155,창원,2021-04-15,10.7,4.7,529,16.8,1406
155,창원,2021-04-16,13.7,6.6,233,20,1349
155,창원,2021-04-17,13.7,7.7,2305,21.2,1334
155,창원,2021-04-18,11.7,5.9,619,18.4,1635
155,창원,2021-04-19,14.1,6.4,533,22.6,1424
155,창원,2021-04-20,17,10.8,552,25.9,1333
155,창원,2021-04-21,17.6,10.9,632,25.5,1237
155,창원,2021-04-22,19.1,14,349,25.4,1109
155,창원,2021-04-23,17.8,14.7,2352,22.3,1534
155,창원,2021-04-24,15.1,11.2,541,20.9,1150
155,창원,2021-04-25,15.5,11.5,2353,21.9,1144
155,창원,2021-04-26,12.7,7.3,551,18.7,1230
155,창원,2021-04-27,13.9,8.2,534,18.9,1055
155,창원,2021-04-28,17.6,11.4,555,23.4,1304
155,창원,2021-04-29,16.5,12.8,414,21.7,1108
155,창원,2021-04-30,16.8,11.3,118,22.6,1419
155,창원,2021-05-01,11.4,8.9,304,16.6,1258
155,창원,2021-05-02,12.7,8.3,641,19.2,1642
155,창원,2021-05-03,14.5,8.1,416,21,1321
155,창원,2021-05-04,16.2,11.6,344,18.4,1302
155,창원,2021-05-05,18.6,13.3,2317,24.4,1250
155,창원,2021-05-06,15.6,8.7,550,21.5,1248
155,창원,2021-05-07,17.5,12.9,242,22.9,1316
155,창원,2021-05-08,15.9,8.5,540,21.8,1251
155,창원,2021-05-09,18.5,12.7,612,25.4,1339
155,창원,2021-05-10,17,13.7,14,20.6,1350
155,창원,2021-05-11,16.7,13.8,423,19.2,1537
155,창원,2021-05-12,19.3,15.2,546,23.9,1705
155,창원,2021-05-13,19.3,15.9,2309,25.3,1104
155,창원,2021-05-14,19,14.8,308,23.5,944
155,창원,2021-05-15,18.9,16.9,635,20.3,1151
155,창원,2021-05-16,20.5,19.1,48,21.6,943
155,창원,2021-05-17,15.7,14.7,1720,20,1
155,창원,2021-05-18,16.4,14.9,219,18.4,1648
155,창원,2021-05-19,20.3,15.2,512,27.2,1314
155,창원,2021-05-20,16.2,15.3,2233,17.7,14
155,창원,2021-05-21,18.3,14.5,530,22.7,1317
155,창원,2021-05-22,19.5,14,535,27.6,1446
155,창원,2021-05-23,22.1,15.1,447,28.9,1450
155,창원,2021-05-24,19.5,16.5,2314,22.8,1159
155,창원,2021-05-25,19.6,13.4,528,25.6,1335
155,창원,2021-05-26,17.8,13.4,357,22.2,1119
155,창원,2021-05-27,16.7,12.8,333,23.1,1537
155,창원,2021-05-28,17,12.3,502,22.8,1102
155,창원,2021-05-29,19.6,13.2,548,25.1,1307
